,cnstrct_yr,date_lstmo,bin,groundelev,heightroof,bbl,geometry,FLD_AR_ID,FLD_ZONE,STATIC_BFE,Bin #,Job Type,Job Status Descrp,Latest Action Date,Building Type,City Owned,Other Description,ExistingNo. of Stories,Proposed No. of Stories,Existing Height,Proposed Height,Existing Dwelling Units,Proposed Dwelling Units,Existing Occupancy,Proposed Occupancy,Job Description,BBL_x,Borough,CD,CT2010,CB2010,ZoneDist1,ZoneDist2,ZoneDist3,ZoneDist4,LtdHeight,SplitZone,BldgClass,LandUse,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,AreaSource,NumBldgs,NumFloors,UnitsRes,UnitsTotal,LotFront,LotDepth,BldgFront,BldgDepth,Ext,ProxCode,LotType,BsmtCode,AssessLand,AssessTot,ExemptLand,ExemptTot,YearBuilt,YearAlter1,YearAlter2,BBL_y,CondoNo,Tract2010,PLUTOMapID,HeightDiff,LFE_est
62070,1965.0,2017-08-22,3242442,12.0,25.36235528,3085920072,"POLYGON ((1008726.112453148 159299.3901125797, 1008715.380847306 159252.0053648309, 1008676.65684339 159260.7753604137, 1008680.433082565 159277.4488834894, 1008684.61647314 159276.501706917, 1008697.107589897 159331.6564522487, 1008727.680691483 159324.7322534924, 1008722.144941392 159300.2887328292, 1008726.112453148 159299.3901125797))",2710,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999.0,3242442,A2,PLAN EXAM - IN PROCESS,08/21/2015,1-2-3 FAMILY,,STRUCTURAL,1.0,1.0,15.0,15.0,1.0,1.0,R-3,R-3,"2-story, detached, 1 family residence was flood damaged due to storm event ""sandy.""  the residence is located in flood zone x, with the rear portion being in zone ae-12. during the storm, flood induced soil loss resulted in a full length transverse slab crack at rear of residence to be removed & repaired.",3085920072,BK,318,702.01,5007.0,R2,,,,,N,A9,1.0,4920,2892,0,1486,0,0,0,0,0,0,2,1,1.0,1,1,41.0,120.0,27.33,55.0,G,1.0,5.0,1.0,21420.0,54120.0,1550.0,1550.0,1965,0,0,3085920072,0,70201,1,10.36235528,27.36235528
62786,1960.0,2017-08-22,4298771,8.0,24.03119169,4155910036,"POLYGON ((1056686.290154652 157791.4282334966, 1056667.84006031 157776.3783948313, 1056651.150461138 157796.8389838253, 1056643.295818062 157806.4682296554, 1056635.178052143 157816.4203094896, 1056652.888646649 157830.8671309983, 1056653.627818392 157831.4698200713, 1056669.890581147 157811.5328520717, 1056686.290154652 157791.4282334966))",2777,AE,10.0,4298771,A1,APPLICATION PROCESSED - ENTIRE          ,05/08/2013,1-2-3 FAMILY,,GEN. CONSTR.   ,2.0,2.0,27.0,27.0,    2,    1,J-3 ,R-3 ,"alteration 1 application to repair damages due to storm flooding and to convert  the existing two-story, two family building into a one family building,          including conversion of he existing garage to a habitable space. full interior   renovation and minor exterior refinishing.                                      ",4155910036,QN,414,1010.02,1001.0,R4-1,,,,,N,B2,1.0,3026,2054,0,2054,0,0,0,0,0,0,2,1,2.0,2,2,31.85,95.0,23.0,49.0,G,2.0,5.0,2.0,10620.0,28800.0,0.0,0.0,1960,0,0,4155910036,0,101002,1,-2.96880831,12.03119169
62910,1920.0,2017-08-22,4298933,7.0,16.07228214,4156070011,"POLYGON ((1056717.696259814 156372.8303489096, 1056704.946285308 156369.7837670743, 1056700.30521847 156389.2066284886, 1056710.280264141 156391.5901539065, 1056709.731380732 156393.8873934031, 1056747.576121316 156402.9303543283, 1056752.310035722 156383.1200264888, 1056717.239895896 156374.740121995, 1056717.696259814 156372.8303489096))",2777,AE,10.0,4298933,A1,PLAN EXAM - IN PROCESS,06/06/2016,1-2-3 FAMILY,,GEN. CONSTR.,1.0,2.0,15.0,22.0,1.0,1.0,J-3,R-3,"bib work app-019605. rehabilitation with elevation of existing dwelling to be raised 7 feet. existing foundation shall be demolished, new grade beam, helical pile foundation system shall be installed. interior and exterior elevation as needed. no change to use egress or occupancy. this application is fee exempt based on legislation intro 389.",4156070011,QN,414,1010.02,2005.0,R3X,,,,,N,A6,1.0,2394,760,0,760,0,0,0,0,0,0,2,2,1.0,1,1,29.0,100.0,20.0,36.0,G,1.0,5.0,0.0,4763.0,12402.0,0.0,0.0,1920,0,0,4156070011,0,101002,1,1.07228214,13.07228214
63002,1955.0,2017-08-22,4299208,6.0,25.01339723,4156250042,"POLYGON ((1054143.621355476 157317.2743261635, 1054143.289663226 157292.7566586609, 1054096.277946234 157293.392484158, 1054096.291069569 157294.3567210747, 1054091.688388479 157294.4190569065, 1054091.860304147 157307.1375354096, 1054095.934771064 157307.0824174019, 1054096.081424313 157317.9173694893, 1054143.621355476 157317.2743261635))",2777,AE,10.0,4299208,A2,APPLICATION PROCESSED - ENTIRE,10/21/2015,1-2-3 FAMILY,,,2.0,2.0,22.0,22.0,2.0,2.0,RES,RES,"bib app # 019799. to extend and reconnect plumbing piping & gas piping.  there is no change of use, egress or occupancy under this application",4156250042,QN,414,1010.01,3004.0,R5,,,,,N,B2,1.0,2820,1980,0,1980,0,0,0,0,0,0,2,1,2.0,2,2,22.21,95.0,22.0,45.0,,1.0,5.0,0.0,7154.0,19016.0,1550.0,1550.0,1955,0,0,4156250042,0,101001,1,3.01339723,11.01339723
63003,1955.0,2017-08-22,4299208,6.0,25.01339723,4156250042,"POLYGON ((1054143.621355476 157317.2743261635, 1054143.289663226 157292.7566586609, 1054096.277946234 157293.392484158, 1054096.291069569 157294.3567210747, 1054091.688388479 157294.4190569065, 1054091.860304147 157307.1375354096, 1054095.934771064 157307.0824174019, 1054096.081424313 157317.9173694893, 1054143.621355476 157317.2743261635))",2777,AE,10.0,4299208,A2,APPLICATION PROCESSED - ENTIRE,10/21/2015,1-2-3 FAMILY,,GEN. CONSTR.,2.0,2.0,22.0,22.0,2.0,2.0,RES,RES,"bib app # 019799. interior renovation including finishes, doors and windows, carpentry thermal moisture protection.",4156250042,QN,414,1010.01,3004.0,R5,,,,,N,B2,1.0,2820,1980,0,1980,0,0,0,0,0,0,2,1,2.0,2,2,22.21,95.0,22.0,45.0,,1.0,5.0,0.0,7154.0,19016.0,1550.0,1550.0,1955,0,0,4156250042,0,101001,1,3.01339723,11.01339723
63004,1955.0,2017-08-22,4299208,6.0,25.01339723,4156250042,"POLYGON ((1054143.621355476 157317.2743261635, 1054143.289663226 157292.7566586609, 1054096.277946234 157293.392484158, 1054096.291069569 157294.3567210747, 1054091.688388479 157294.4190569065, 1054091.860304147 157307.1375354096, 1054095.934771064 157307.0824174019, 1054096.081424313 157317.9173694893, 1054143.621355476 157317.2743261635))",2777,AE,10.0,4299208,A2,APPLICATION PROCESSED - ENTIRE,10/21/2015,1-2-3 FAMILY,,STRUCTURAL,2.0,2.0,22.0,22.0,2.0,2.0,RES,RES,"bib app # 019799. to elevate existing structure including foundations. sitework, misc, concrete, steel and miscellaneos metal. there is no change of use, egress or occupancy under this application",4156250042,QN,414,1010.01,3004.0,R5,,,,,N,B2,1.0,2820,1980,0,1980,0,0,0,0,0,0,2,1,2.0,2,2,22.21,95.0,22.0,45.0,,1.0,5.0,0.0,7154.0,19016.0,1550.0,1550.0,1955,0,0,4156250042,0,101001,1,3.01339723,11.01339723
63005,1955.0,2017-08-22,4299208,6.0,25.01339723,4156250042,"POLYGON ((1054143.621355476 157317.2743261635, 1054143.289663226 157292.7566586609, 1054096.277946234 157293.392484158, 1054096.291069569 157294.3567210747, 1054091.688388479 157294.4190569065, 1054091.860304147 157307.1375354096, 1054095.934771064 157307.0824174019, 1054096.081424313 157317.9173694893, 1054143.621355476 157317.2743261635))",2777,AE,10.0,4299208,A2,APPLICATION PROCESSED - ENTIRE,12/08/2016,1-2-3 FAMILY,,,2.0,2.0,28.0,28.0,2.0,2.0,J-3,J-3,"bib app # 019799. installation of a sprinkler system as required. also plumbing work  as shown on drawings filed herewith. no change in use, egress or occupancy.",4156250042,QN,414,1010.01,3004.0,R5,,,,,N,B2,1.0,2820,1980,0,1980,0,0,0,0,0,0,2,1,2.0,2,2,22.21,95.0,22.0,45.0,,1.0,5.0,0.0,7154.0,19016.0,1550.0,1550.0,1955,0,0,4156250042,0,101001,1,-2.98660277,11.01339723
63037,1950.0,2017-08-22,4299050,9.0,20.28962561,4156140086,"POLYGON ((1054578.696272732 157608.3327991568, 1054578.363268152 157585.3725432442, 1054530.185214893 157586.0716888283, 1054530.495581734 157607.4551762449, 1054539.182900309 157607.328864159, 1054539.205538065 157608.9056326596, 1054578.696272732 157608.3327991568))",2777,AE,10.0,4299050,A3,PLAN EXAM - DISAPPROVED,10/09/2015,1-2-3 FAMILY,,,1.0,1.0,15.0,15.0,2.0,2.0,RES,RES,bib app # 008218. to construct a temporary construction fence. there is no change of use egress or occupancy under this application,4156140086,QN,414,1010.01,2005.0,R4-1,,,,,N,A2,1.0,3400,800,0,800,0,0,0,0,0,0,2,1,1.0,1,1,34.0,100.0,20.0,40.0,G,1.0,5.0,1.0,5330.0,12783.0,5330.0,9772.0,1950,0,0,4156140086,0,101001,1,5.28962561,19.28962561
63164,1930.0,2017-08-22,4299121,6.0,34.42218222,4156190039,"POLYGON ((1054571.869186639 156805.0985132498, 1054572.413476899 156781.8157514075, 1054549.182880309 156781.2724454144, 1054532.871889308 156780.8912125718, 1054523.786277563 156780.6789426575, 1054523.523482814 156791.918421496, 1054519.022835642 156791.8134348312, 1054518.741340147 156803.8563897515, 1054571.869186639 156805.0985132498))",2777,AE,10.0,4299121,A3,APPLICATION PROCESSED - ENTIRE,09/26/2017,1-2-3 FAMILY,,GEN. CONSTR.,3.0,3.0,30.0,30.0,2.0,2.0,J-3,J-3,bib work on app-008163 - rehabilitation of existing dwelling to reinforce existing floor system. new girders and spread footing to be installed. no exterior work included in this scope of work. no change to use egress or occupancy. this application is fee exempt base on legislation intro 389.,4156190039,QN,414,1010.01,3002.0,R5,,,,,N,B3,1.0,4000,2648,0,2648,0,0,0,0,0,0,2,2,2.5,2,2,40.0,100.0,20.0,35.0,G,1.0,5.0,1.0,8122.0,21099.0,1550.0,1550.0,1930,0,0,4156190039,0,101001,1,4.42218222,15.42218222
63165,1930.0,2017-08-22,4299121,6.0,34.42218222,4156190039,"POLYGON ((1054571.869186639 156805.0985132498, 1054572.413476899 156781.8157514075, 1054549.182880309 156781.2724454144, 1054532.871889308 156780.8912125718, 1054523.786277563 156780.6789426575, 1054523.523482814 156791.918421496, 1054519.022835642 156791.8134348312, 1054518.741340147 156803.8563897515, 1054571.869186639 156805.0985132498))",2777,AE,10.0,4299121,A2,PLAN EXAM - IN PROCESS,09/28/2017,1-2-3 FAMILY,,STRUCTURAL,3.0,3.0,30.0,30.0,2.0,2.0,J-3,J-3,bib work on app-008163 - rehabilitation of existing dwelling to reinforce existing floor system.  new girders and spread footings to be installed.  no exterior work included in this scope of work.  no change to use egress or occupancy.  this application is fee exempt based on legislation intro 389.,4156190039,QN,414,1010.01,3002.0,R5,,,,,N,B3,1.0,4000,2648,0,2648,0,0,0,0,0,0,2,2,2.5,2,2,40.0,100.0,20.0,35.0,G,1.0,5.0,1.0,8122.0,21099.0,1550.0,1550.0,1930,0,0,4156190039,0,101001,1,4.42218222,15.42218222
63283,1971.0,2017-08-22,4436179,7.0,241.46103459,4156380001,"POLYGON ((1052953.166059227 155740.8955891597, 1052855.173144983 155739.04487108, 1052852.428071725 155738.9930339031, 1052847.779458986 155738.9051075734, 1052847.776506232 155739.0727581581, 1052847.478606567 155754.8394589189, 1052850.208259897 155754.8909679984, 1052850.042905898 155763.6501368335, 1052847.009775478 155763.592722241, 1052846.681035982 155781.0031204852, 1052849.952026817 155781.0648001638, 1052849.784376233 155789.9447036553, 1052846.758791727 155789.8876171603, 1052846.596390474 155798.4781511601, 1052858.762376653 155798.7078094977, 1052867.096677558 155798.8652894971, 1052866.733817398 155818.0726001616, 1052859.697742222 155817.9397264187, 1052846.64068173 155817.6930077414, 1052846.505511388 155824.866877899, 1052849.098682059 155824.9157623286, 1052848.929719152 155833.8662037452, 1052845.809646653 155833.8071487442, 1052845.477298229 155851.4016017505, 1052848.277817558 155851.4544231594, 1052848.111807391 155860.2467284094, 1052845.40610415 155860.1955474042, 1052845.078020812 155877.5760900738, 1052848.315875231 155877.6371135807, 1052848.157739058 155886.0071755821, 1052848.13969448 155886.9628823313, 1052847.64035164 155886.9533679085, 1052845.124280559 155886.9057958316, 1052844.975330728 155894.800793157, 1052844.803743135 155903.8775466594, 1052847.987135726 155903.937585911, 1052847.820141315 155912.786977656, 1052844.769950569 155912.7292349939, 1052844.431696635 155930.6271650797, 1052847.37263565 155930.682611157, 1052847.20728165 155939.4329217457, 1052847.000261071 155950.398779084, 1052859.103583306 155950.6274531664, 1052867.601269722 155950.7878859131, 1052949.133915068 155952.3275809871, 1052949.171972723 155952.3282371635, 1052953.166059227 155740.8955891597))",2777,AE,10.0,4436179,A2,APPLICATION PROCESSED - ENTIRE,02/08/2017,OTHER,,GEN. CONSTR.,26.0,26.0,264.0,264.0,301.0,301.0,RES,RES,application filed to install an emergency stand by 200kw generator in osp as per the plans filed herewith. bib app 017472,4156380001,QN,414,1010.01,3010.0,R6,,,,,N,D1,3.0,263791,837934,162304,675630,0,162304,0,0,0,0,2,6,26.0,602,602,484.42,678.24,193.83,46.5,,1.0,5.0,0.0,1513350.0,9360000.0,1513350.0,9360000.0,1971,1919,0,4156380001,0,101001,1,-22.53896541,-11.53896541
63284,1971.0,2017-08-22,4436179,7.0,241.46103459,4156380001,"POLYGON ((1052953.166059227 155740.8955891597, 1052855.173144983 155739.04487108, 1052852.428071725 155738.9930339031, 1052847.779458986 155738.9051075734, 1052847.776506232 155739.0727581581, 1052847.478606567 155754.8394589189, 1052850.208259897 155754.8909679984, 1052850.042905898 155763.6501368335, 1052847.009775478 155763.592722241, 1052846.681035982 155781.0031204852, 1052849.952026817 155781.0648001638, 1052849.784376233 155789.9447036553, 1052846.758791727 155789.8876171603, 1052846.596390474 155798.4781511601, 1052858.762376653 155798.7078094977, 1052867.096677558 155798.8652894971, 1052866.733817398 155818.0726001616, 1052859.697742222 155817.9397264187, 1052846.64068173 155817.6930077414, 1052846.505511388 155824.866877899, 1052849.098682059 155824.9157623286, 1052848.929719152 155833.8662037452, 1052845.809646653 155833.8071487442, 1052845.477298229 155851.4016017505, 1052848.277817558 155851.4544231594, 1052848.111807391 155860.2467284094, 1052845.40610415 155860.1955474042, 1052845.078020812 155877.5760900738, 1052848.315875231 155877.6371135807, 1052848.157739058 155886.0071755821, 1052848.13969448 155886.9628823313, 1052847.64035164 155886.9533679085, 1052845.124280559 155886.9057958316, 1052844.975330728 155894.800793157, 1052844.803743135 155903.8775466594, 1052847.987135726 155903.937585911, 1052847.820141315 155912.786977656, 1052844.769950569 155912.7292349939, 1052844.431696635 155930.6271650797, 1052847.37263565 155930.682611157, 1052847.20728165 155939.4329217457, 1052847.000261071 155950.398779084, 1052859.103583306 155950.6274531664, 1052867.601269722 155950.7878859131, 1052949.133915068 155952.3275809871, 1052949.171972723 155952.3282371635, 1052953.166059227 155740.8955891597))",2777,AE,10.0,4436179,A2,APPLICATION PROCESSED - ENTIRE,02/08/2017,OTHER,,,26.0,26.0,264.0,264.0,301.0,301.0,RES,RES,application being filed to replace (2) existing dual fuel boilers with new including the exhaust and replacement of the gas and oil lines as per the plans filed herewith - bib app 017472,4156380001,QN,414,1010.01,3010.0,R6,,,,,N,D1,3.0,263791,837934,162304,675630,0,162304,0,0,0,0,2,6,26.0,602,602,484.42,678.24,193.83,46.5,,1.0,5.0,0.0,1513350.0,9360000.0,1513350.0,9360000.0,1971,1919,0,4156380001,0,101001,1,-22.53896541,-11.53896541
63285,1971.0,2017-08-22,4436179,7.0,241.46103459,4156380001,"POLYGON ((1052953.166059227 155740.8955891597, 1052855.173144983 155739.04487108, 1052852.428071725 155738.9930339031, 1052847.779458986 155738.9051075734, 1052847.776506232 155739.0727581581, 1052847.478606567 155754.8394589189, 1052850.208259897 155754.8909679984, 1052850.042905898 155763.6501368335, 1052847.009775478 155763.592722241, 1052846.681035982 155781.0031204852, 1052849.952026817 155781.0648001638, 1052849.784376233 155789.9447036553, 1052846.758791727 155789.8876171603, 1052846.596390474 155798.4781511601, 1052858.762376653 155798.7078094977, 1052867.096677558 155798.8652894971, 1052866.733817398 155818.0726001616, 1052859.697742222 155817.9397264187, 1052846.64068173 155817.6930077414, 1052846.505511388 155824.866877899, 1052849.098682059 155824.9157623286, 1052848.929719152 155833.8662037452, 1052845.809646653 155833.8071487442, 1052845.477298229 155851.4016017505, 1052848.277817558 155851.4544231594, 1052848.111807391 155860.2467284094, 1052845.40610415 155860.1955474042, 1052845.078020812 155877.5760900738, 1052848.315875231 155877.6371135807, 1052848.157739058 155886.0071755821, 1052848.13969448 155886.9628823313, 1052847.64035164 155886.9533679085, 1052845.124280559 155886.9057958316, 1052844.975330728 155894.800793157, 1052844.803743135 155903.8775466594, 1052847.987135726 155903.937585911, 1052847.820141315 155912.786977656, 1052844.769950569 155912.7292349939, 1052844.431696635 155930.6271650797, 1052847.37263565 155930.682611157, 1052847.20728165 155939.4329217457, 1052847.000261071 155950.398779084, 1052859.103583306 155950.6274531664, 1052867.601269722 155950.7878859131, 1052949.133915068 155952.3275809871, 1052949.171972723 155952.3282371635, 1052953.166059227 155740.8955891597))",2777,AE,10.0,4436179,A2,APPLICATION PROCESSED - ENTIRE,02/08/2017,OTHER,,GEN. CONSTR.,26.0,26.0,264.0,264.0,301.0,301.0,RES,RES,application filed to install platform for the 200kw generator filed on a separate application in osp and add a fire rated to existing on 001 as per the plans filed herewith. bib app 017472,4156380001,QN,414,1010.01,3010.0,R6,,,,,N,D1,3.0,263791,837934,162304,675630,0,162304,0,0,0,0,2,6,26.0,602,602,484.42,678.24,193.83,46.5,,1.0,5.0,0.0,1513350.0,9360000.0,1513350.0,9360000.0,1971,1919,0,4156380001,0,101001,1,-22.53896541,-11.53896541
63286,1971.0,2017-08-22,4436179,7.0,241.46103459,4156380001,"POLYGON ((1052953.166059227 155740.8955891597, 1052855.173144983 155739.04487108, 1052852.428071725 155738.9930339031, 1052847.779458986 155738.9051075734, 1052847.776506232 155739.0727581581, 1052847.478606567 155754.8394589189, 1052850.208259897 155754.8909679984, 1052850.042905898 155763.6501368335, 1052847.009775478 155763.592722241, 1052846.681035982 155781.0031204852, 1052849.952026817 155781.0648001638, 1052849.784376233 155789.9447036553, 1052846.758791727 155789.8876171603, 1052846.596390474 155798.4781511601, 1052858.762376653 155798.7078094977, 1052867.096677558 155798.8652894971, 1052866.733817398 155818.0726001616, 1052859.697742222 155817.9397264187, 1052846.64068173 155817.6930077414, 1052846.505511388 155824.866877899, 1052849.098682059 155824.9157623286, 1052848.929719152 155833.8662037452, 1052845.809646653 155833.8071487442, 1052845.477298229 155851.4016017505, 1052848.277817558 155851.4544231594, 1052848.111807391 155860.2467284094, 1052845.40610415 155860.1955474042, 1052845.078020812 155877.5760900738, 1052848.315875231 155877.6371135807, 1052848.157739058 155886.0071755821, 1052848.13969448 155886.9628823313, 1052847.64035164 155886.9533679085, 1052845.124280559 155886.9057958316, 1052844.975330728 155894.800793157, 1052844.803743135 155903.8775466594, 1052847.987135726 155903.937585911, 1052847.820141315 155912.786977656, 1052844.769950569 155912.7292349939, 1052844.431696635 155930.6271650797, 1052847.37263565 155930.682611157, 1052847.20728165 155939.4329217457, 1052847.000261071 155950.398779084, 1052859.103583306 155950.6274531664, 1052867.601269722 155950.7878859131, 1052949.133915068 155952.3275809871, 1052949.171972723 155952.3282371635, 1052953.166059227 155740.8955891597))",2777,AE,10.0,4436179,A2,PLAN EXAM - IN PROCESS,07/06/2017,OTHER,,GEN. CONSTR.,26.0,26.0,264.0,264.0,301.0,301.0,RES,RES,"1-hour rated enclosure for horizontal breeching run outside of boiler room and associated details, including, chimney shaft repair, flashing/termination of chimney liner, and ceiling system repair. as per the plans filed herewith - bib app 017472",4156380001,QN,414,1010.01,3010.0,R6,,,,,N,D1,3.0,263791,837934,162304,675630,0,162304,0,0,0,0,2,6,26.0,602,602,484.42,678.24,193.83,46.5,,1.0,5.0,0.0,1513350.0,9360000.0,1513350.0,9360000.0,1971,1919,0,4156380001,0,101001,1,-22.53896541,-11.53896541
